customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpend,AvgChargesPerMonth,tenure_group
3588-WSTTJ,Female,1,0,0,35,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.05,3554.6,0,3466.75,101.56,25-48
4994-OBRSZ,Male,0,0,1,14,1,0,DSL,1,1,1,1,0,1,Two year,0,Bank transfer (automatic),76.1,1054.8,0,1065.3999999999999,75.34285714285714,13-24
2346-LOCWC,Female,0,1,1,58,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.5,1191.4,0,1189.0,20.54137931034483,49-60
1518-VOWAV,Female,0,0,0,9,1,0,DSL,1,1,0,0,1,1,Month-to-month,1,Electronic check,74.65,703.55,1,671.85,78.17222222222222,0-12
9776-CLUJA,Female,1,1,0,51,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,77.5,3807.35,1,3952.5,74.65392156862745,49-60
4774-HHGGS,Male,0,1,0,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.05,637.55,0,571.5,21.251666666666665,25-48
6923-EFPNL,Male,0,0,0,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),51.75,201.1,1,207.0,50.275,0-12
6646-JPPHA,Female,1,0,0,14,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,0,Electronic check,78.85,1043.8,0,1103.8999999999999,74.55714285714285,13-24
6242-MBHPK,Female,1,1,0,23,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,2326.05,0,2187.2999999999997,101.13260869565218,13-24
9432-VOFYX,Male,0,0,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.8,1207.0,0,1203.6,71.0,13-24
3345-PBBFH,Male,0,1,0,8,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.55,393.45,0,396.4,49.18125,0-12
9068-VPWQQ,Male,0,1,0,61,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),75.35,4729.3,0,4596.349999999999,77.52950819672131,61+
8265-HKSOW,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,0,Credit card (automatic),107.45,7658.3,0,7736.400000000001,106.36527777777778,61+
2607-FBDFF,Male,0,0,0,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),49.0,49.0,0,49.0,49.0,0-12
4712-UYOOI,Female,0,1,1,20,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.0,417.65,0,400.0,20.8825,13-24
2226-ICFDO,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.9,6110.75,0,6184.8,84.87152777777777,61+
8231-BSWXX,Male,0,0,0,71,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Credit card (automatic),79.05,5552.5,0,5612.55,78.20422535211267,61+
9739-JLPQJ,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),117.5,8670.1,0,8460.0,120.41805555555555,61+
7147-AYBAA,Male,0,0,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.35,2552.9,0,2602.95,68.9972972972973,25-48
9477-LGWQI,Male,0,1,1,70,1,0,DSL,1,1,1,0,1,1,Two year,1,Credit card (automatic),80.15,5600.15,0,5610.5,80.00214285714286,61+
9419-IPPBE,Female,0,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.15,4554.85,0,4597.650000000001,89.31078431372549,49-60
0369-ZGOVK,Female,0,1,1,28,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992.2,0,1971.2000000000003,71.15,25-48
4806-HIPDW,Female,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.95,68.95,1,68.95,68.95,0-12
4933-BSAIP,Female,0,1,0,40,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.1,780.1,0,764.0,19.5025,25-48
5780-INQIK,Female,0,0,0,8,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,49.4,408.25,0,395.2,51.03125,0-12
4441-NIHPT,Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.3,940.35,1,965.9,72.33461538461539,13-24
2049-BAFNW,Female,0,0,0,1,0,0,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,35.9,35.9,0,35.9,35.9,0-12
4933-IKULF,Female,1,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,330.6,0,351.04999999999995,19.447058823529414,13-24
0848-ZGQIJ,Female,0,1,0,16,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),94.65,1461.15,0,1514.4,91.321875,13-24
7794-JASDG,Male,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,50.75,50.75,0,50.75,50.75,0-12
9800-ONTFE,Female,0,1,1,22,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.8,1615.1,0,1667.6,73.41363636363636,13-24
5565-FILXA,Female,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.15,1529.2,1,1538.4,95.575,13-24
9408-HRXRK,Female,0,1,1,45,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,105.15,4730.9,0,4731.75,105.1311111111111,25-48
0455-XFASS,Female,0,1,1,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,200.2,0,208.64999999999998,66.73333333333333,0-12
9094-AZPHK,Female,0,0,0,15,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.15,1415.0,0,1502.25,94.33333333333333,13-24
9601-BRXPO,Female,0,1,0,25,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,2566.5,1,2623.75,102.66,25-48
4844-JJWUY,Female,1,0,0,1,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,86.0,86.0,1,86.0,86.0,0-12
3079-BCHLN,Male,0,1,0,47,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.9,942.95,0,935.3,20.06276595744681,25-48
0495-ZBNGW,Male,1,1,0,5,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.95,1,399.5,68.78999999999999,0-12
0310-SUCIN,Female,0,1,0,71,1,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.1,0,6020.8,85.15633802816902,61+
2592-SEIFQ,Male,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,24.75,66.95,1,74.25,22.316666666666666,0-12
5134-IKDAY,Female,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,1,69.8,69.8,0-12
2391-IPLOP,Male,0,1,1,50,1,1,DSL,0,0,1,1,1,0,One year,1,Electronic check,69.65,3442.15,0,3482.5000000000005,68.843,49-60
3345-JHUEO,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.2,55.7,0,80.8,13.925,0-12
6179-GJPSO,Female,1,0,0,43,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,4600.7,1,4650.45,106.99302325581395,25-48
9970-QBCDA,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.7,129.55,0,118.19999999999999,21.59166666666667,0-12
6368-NWMCE,Female,0,0,0,38,1,1,DSL,0,1,0,1,0,1,Month-to-month,0,Credit card (automatic),68.15,2656.3,0,2589.7000000000003,69.90263157894738,25-48
1480-IVEVR,Male,1,1,0,35,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Bank transfer (automatic),81.6,2815.25,0,2856.0,80.43571428571428,25-48
2826-UWHIS,Male,0,1,0,45,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81.4,3775.85,0,3663.0000000000005,83.90777777777778,25-48
7554-NEWDD,Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.7,251.6,0,257.0,25.16,0-12
3027-YNWZU,Female,0,1,0,64,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.0,1584.8,0,1600.0,24.7625,61+
1550-EENBN,Female,0,0,0,31,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,0,Electronic check,104.35,3205.6,0,3234.85,103.40645161290323,25-48
7243-LCGGZ,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,0,20.9,20.9,0-12
3886-CERTZ,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,109.25,8109.8,1,7866.0,112.63611111111112,61+
2135-RXIHG,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.65,45.65,1,45.65,45.65,0-12
8566-YPRGL,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.5,19.5,0,19.5,19.5,0-12
0643-OKLRP,Female,1,1,0,47,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,80.35,3825.85,1,3776.45,81.40106382978723,25-48
2172-EJXVF,Female,1,0,0,71,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.9,7521.95,0,7518.900000000001,105.94295774647887,61+
6440-DKQGE,Male,0,0,1,30,1,0,DSL,0,1,1,0,1,0,One year,0,Credit card (automatic),64.5,1929.95,0,1935.0,64.33166666666666,25-48
9435-JMLSX,Male,0,1,0,71,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,0,6113.099999999999,85.15352112676055,61+
7245-NIIWQ,Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,199.85,0,209.54999999999998,66.61666666666666,0-12
2087-QAREY,Female,0,1,0,22,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,54.7,1178.75,0,1203.4,53.57954545454545,13-24
2451-YMUXS,Male,1,0,0,67,1,1,DSL,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),64.55,4250.1,0,4324.849999999999,63.43432835820896,61+
2931-VUVJN,Female,1,1,0,59,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Electronic check,94.05,5483.9,0,5548.95,92.94745762711864,49-60
1480-BKXGA,Male,1,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,8404.9,0,8355.6,116.73472222222222,61+
3549-ZTMNH,Male,0,1,1,12,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.0,269.65,0,288.0,22.47083333333333,0-12
0415-MOSGF,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,1,44.4,44.4,0-12
0595-ITUDF,Male,0,1,1,64,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,91.8,5960.5,0,5875.2,93.1328125,61+
1585-MQSSU,Male,0,0,0,17,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,51.5,900.5,1,875.5,52.970588235294116,13-24
3059-NGMXB,Male,0,1,1,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,69.2,944.65,0,968.8000000000001,67.475,13-24
4682-BLBUC,Male,0,1,0,44,1,0,DSL,0,1,1,1,1,0,One year,1,Electronic check,70.95,3250.45,0,3121.8,73.87386363636364,25-48
6968-MHOMU,Male,0,1,0,58,0,0,DSL,0,0,0,0,1,1,One year,1,Credit card (automatic),45.0,2689.35,0,2610.0,46.36810344827586,49-60
0730-KOAVE,Male,0,0,0,30,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.3,2679.7,0,2829.0,89.32333333333332,25-48
3178-CIFOT,Female,0,0,0,23,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),19.65,478.1,0,451.95,20.786956521739132,13-24
3703-KBKZP,Male,1,0,0,16,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.45,1261.35,0,1191.2,78.834375,13-24
9705-ZJBCG,Female,0,1,1,13,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.15,701.05,0,703.9499999999999,53.926923076923075,13-24
5777-KJIRB,Female,0,0,0,40,1,0,DSL,0,0,1,0,0,0,One year,1,Mailed check,50.25,2023.55,0,2010.0,50.58875,25-48
6574-MCOEH,Female,0,1,1,33,1,1,DSL,0,0,1,1,1,1,One year,1,Electronic check,79.15,2531.4,0,2611.9500000000003,76.70909090909092,25-48
3570-YUEKJ,Female,0,0,0,42,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.55,2077.95,0,2081.1,49.474999999999994,25-48
5652-MSDEY,Female,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.75,777.3,0,757.5,77.72999999999999,0-12
6097-EQISJ,Female,0,1,1,66,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),102.45,6615.15,1,6761.7,100.22954545454544,61+
5201-USSQZ,Female,0,1,0,26,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Credit card (automatic),85.9,2196.45,0,2233.4,84.47884615384615,25-48
8015-IHCGW,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,115.5,8425.15,0,8316.0,117.01597222222222,61+
3973-SKMLN,Male,0,0,0,71,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.9,1355.1,0,1412.8999999999999,19.085915492957746,61+
5882-CMAZQ,Female,0,1,1,5,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,34.25,163.55,0,171.25,32.71,0-12
6402-SSEJG,Female,0,0,0,25,0,0,DSL,1,1,1,0,1,1,One year,0,Electronic check,61.05,1540.2,0,1526.25,61.608000000000004,25-48
7789-HKSBS,Female,1,1,0,42,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),105.2,4599.15,0,4418.400000000001,109.50357142857142,25-48
9447-YPTBX,Female,0,1,0,50,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.85,943.1,0,992.5000000000001,18.862000000000002,49-60
6365-HITVU,Female,0,1,1,71,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),87.25,6328.7,0,6194.75,89.13661971830986,61+
7148-XZPHA,Male,0,1,1,55,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Electronic check,79.4,4238.45,0,4367.0,77.06272727272727,49-60
0793-TWELN,Female,0,0,0,4,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,80.15,319.85,0,320.6,79.9625,0-12
5756-OZRIO,Male,1,1,0,61,1,1,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),64.05,3902.6,0,3907.0499999999997,63.97704918032787,61+
6994-FGRHH,Male,0,1,1,70,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,106.15,7475.1,0,7430.5,106.78714285714287,61+
1741-WTPON,Male,0,1,1,56,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Mailed check,115.85,6567.9,0,6487.599999999999,117.28392857142856,49-60
9305-CDSKC,Female,0,0,0,8,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.65,820.5,1,797.2,102.5625,0-12
0401-WDBXM,Male,0,1,1,72,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,7542.25,0,7599.599999999999,104.75347222222223,61+
3104-OWCGK,Male,0,1,1,60,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,90.95,5453.4,1,5457.0,90.89,49-60
3422-WJOYD,Male,0,1,0,28,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,54.35,1426.45,0,1521.8,50.94464285714286,25-48
6473-ULUHT,Male,0,1,1,16,1,1,DSL,1,1,0,1,1,1,Month-to-month,0,Electronic check,84.9,1398.25,0,1358.4,87.390625,13-24
7181-OQCUT,Male,0,0,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Mailed check,103.85,2215.0,0,2180.85,105.47619047619048,13-24
3951-NJCVI,Female,1,1,0,42,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.05,3944.5,0,3992.1,93.91666666666667,25-48
6184-DYUOB,Female,0,1,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.6,55.25,0,58.800000000000004,18.416666666666668,0-12
0709-TVGUR,Female,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.55,622.9,1,670.9499999999999,69.21111111111111,0-12
9572-MTILT,Male,0,1,0,59,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,106.75,6252.9,1,6298.25,105.98135593220339,49-60
7492-TAFJD,Male,0,1,1,7,0,0,DSL,1,1,1,0,0,0,Two year,0,Mailed check,38.55,280.0,0,269.84999999999997,40.0,0-12
3373-DIUUN,Male,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,21.25,711.9,0,637.5,23.73,25-48
0320-DWVTU,Female,0,0,0,53,1,0,Fiber optic,1,1,1,1,0,1,Two year,0,Mailed check,99.5,5424.25,0,5273.5,102.34433962264151,49-60
0565-IYCGT,Male,0,0,0,69,1,1,DSL,1,1,1,1,0,1,One year,1,Credit card (automatic),78.6,5356.45,1,5423.4,77.62971014492753,61+
8755-OGKNA,Female,0,1,1,57,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.5,1167.6,0,1111.5,20.48421052631579,49-60
2632-TACXW,Female,0,1,0,62,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.65,1416.75,0,1466.3,22.850806451612904,61+
3569-VLDHH,Male,0,1,1,66,1,0,DSL,1,1,1,1,1,0,One year,1,Electronic check,75.1,5013.0,0,4956.599999999999,75.95454545454545,61+
3161-GETRM,Male,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,0,3061.7,91.08823529411765,25-48
9537-VHDTA,Female,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,51.2,51.2,0,51.2,51.2,0-12
3716-LRGXK,Male,0,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,Two year,0,Credit card (automatic),101.15,6067.4,0,6069.0,101.12333333333332,49-60
9330-DHBFL,Female,0,1,1,23,1,0,DSL,1,1,1,1,0,0,One year,1,Mailed check,66.25,1533.8,0,1523.75,66.68695652173913,13-24
2003-CKLOR,Male,0,0,0,66,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,99.5,6710.5,1,6567.0,101.67424242424242,61+
3793-MMFUH,Female,1,0,0,13,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.05,1290.0,1,1235.6499999999999,99.23076923076923,13-24
0794-YVSGE,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.3,1401.15,0,1461.6000000000001,19.460416666666667,61+
8769-KKTPH,Female,0,1,1,63,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Credit card (automatic),99.65,6311.2,0,6277.950000000001,100.17777777777778,61+
5275-PMFUT,Male,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),64.8,4719.75,0,4665.599999999999,65.55208333333333,61+
8480-PPONV,Male,0,1,1,62,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),115.55,7159.05,0,7164.099999999999,115.46854838709677,61+
4583-PARNH,Male,1,1,0,16,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,91.55,1540.05,0,1464.8,96.253125,13-24
5678-VFNEQ,Female,0,1,0,71,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),104.1,7412.25,0,7391.099999999999,104.39788732394366,61+
8752-STIVR,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.0,303.15,1,316.0,75.7875,0-12
3753-TSEMP,Female,0,1,0,15,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,88.15,1390.6,1,1322.25,92.70666666666666,13-24
9236-NDUCW,Female,0,0,0,21,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.1,770.4,0,737.1,36.68571428571428,13-24
0056-EPFBG,Male,0,1,1,20,0,0,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),39.4,825.4,0,788.0,41.269999999999996,13-24
3209-ZPKFI,Male,0,1,1,47,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.25,2538.2,0,2549.75,54.00425531914893,25-48
4139-DETXS,Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),64.45,4528.0,0,4640.400000000001,62.888888888888886,61+
7799-DSEWS,Male,0,0,0,18,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Electronic check,68.35,1299.8,0,1230.3,72.21111111111111,13-24
1131-ALZWV,Female,0,0,0,24,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.6,605.25,0,590.4000000000001,25.21875,13-24
6815-ABQFQ,Male,0,1,0,56,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,107.25,6033.3,0,6006.0,107.7375,49-60
8481-YYXWG,Female,0,0,0,5,1,0,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,89.35,461.7,1,446.75,92.34,0-12
7812-FZHPE,Female,0,1,1,17,1,1,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,24.1,409.9,1,409.70000000000005,24.11176470588235,13-24
9290-SHCMB,Female,1,0,0,13,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.85,1235.55,0,1259.05,95.04230769230769,13-24
6103-LIANB,Male,0,1,1,59,1,1,Fiber optic,0,0,1,0,1,1,Two year,1,Credit card (automatic),99.5,5861.75,0,5870.5,99.35169491525424,49-60
1771-OADNZ,Male,1,1,0,29,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9,2745.2,1,2781.1000000000004,94.66206896551724,25-48
5155-AZQPB,Female,0,1,1,28,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,49.9,1410.25,0,1397.2,50.36607142857143,25-48
2933-XEUJM,Female,0,0,0,46,1,1,DSL,1,0,1,0,1,1,Two year,0,Mailed check,79.2,3593.8,0,3643.2000000000003,78.12608695652175,25-48
4816-JBHOV,Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.7,93.7,1,89.4,46.85,0-12
1496-GGSUK,Female,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.7,25.7,1,25.7,25.7,0-12
2957-LOLHO,Male,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.4,518.9,1,544.8,43.24166666666667,0-12
1574-DYCWE,Female,0,1,1,51,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.95,1028.75,0,1017.4499999999999,20.17156862745098,49-60
0343-QLUZP,Male,0,0,0,60,0,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),39.6,2424.5,0,2376.0,40.40833333333333,49-60
6648-INWPS,Male,0,1,1,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.15,341.35,0,322.4,21.334375,13-24
6732-VAILE,Male,0,1,1,70,1,1,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),85.95,5931.75,0,6016.5,84.73928571428571,61+
9385-EHGDO,Female,0,1,1,35,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,739.35,0,694.75,21.124285714285715,25-48
5161-XEUVX,Male,0,1,0,37,1,1,Fiber optic,0,0,1,1,1,0,Two year,0,Mailed check,94.3,3460.95,0,3489.1,93.53918918918919,25-48
0292-WEGCH,Female,0,1,1,54,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.05,0,4654.8,83.77870370370371,49-60
3219-JQRSL,Female,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.1,6352.4,0,6415.2,88.22777777777777,61+
2254-DLXRI,Female,0,0,0,1,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,79.15,79.15,0,79.15,79.15,0-12
2070-XYMFH,Female,1,0,0,23,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,79.35,1835.3,0,1825.05,79.79565217391304,13-24
5977-CKHON,Female,0,1,1,43,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),92.55,4039.0,0,3979.65,93.93023255813954,25-48
8597-CTXVJ,Male,0,0,1,70,1,1,DSL,1,1,0,1,0,0,One year,0,Bank transfer (automatic),64.95,4551.5,0,4546.5,65.02142857142857,61+
4257-GAESD,Female,0,0,0,6,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),45.0,298.7,0,270.0,49.78333333333333,0-12
6743-HHQPF,Male,0,1,0,42,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.1,1097.15,0,1054.2,26.12261904761905,25-48
7488-MXJIV,Female,0,0,0,4,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.65,321.65,1,342.6,80.4125,0-12
4291-TPNFG,Male,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),82.3,5980.55,0,5925.599999999999,83.06319444444445,61+
3422-LYEPQ,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.0,71.0,1,71.0,71.0,0-12
9773-PEQBZ,Male,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,79.85,797.25,0,798.5,79.725,0-12
5243-SAOTC,Male,0,0,0,54,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,4308.25,0,4311.9,79.7824074074074,49-60
7014-ZZXAW,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.25,1732.95,0,1721.75,24.40774647887324,61+
1839-UMACK,Male,0,0,0,42,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,25.05,949.85,0,1052.1000000000001,22.61547619047619,25-48
1527-SXDPN,Male,0,1,1,52,1,1,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),96.25,4990.25,1,5005.0,95.96634615384616,49-60
4918-QLLIW,Male,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),53.4,188.7,1,160.2,62.9,0-12
4323-OHFOW,Female,1,1,0,70,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),105.55,7195.35,0,7388.5,102.79071428571429,61+
